,Unnamed: 0,Participant,Block,Condition,Trial,RT,Correct,Orientation,Agegr,Sacstart,Sacend,Sacduration,Xstart,Ystart,Xend,Yend,Amplitude,Velocity,Larger,Duration
23560,25497,31,33,V,73,3.516,0,0,Old,220,258,39,820.3,234.8,903.0,259.3,1.67,183,False,0.00912568306010929
23561,25498,31,33,V,74,1.405,1,0,Old,430,464,35,909.3,261.0,953.7,586.8,8.21,450,False,0.018244444444444445
23562,25499,31,33,V,75,5.008,0,0,Old,590,638,49,960.9,577.9,936.4,290.3,7.23,579,False,0.012487046632124353
23563,25500,31,33,V,76,1.166,1,0,Old,857,914,58,927.8,261.3,978.9,544.9,7.2,443,False,0.016252821670428894
23564,25501,31,33,V,77,1.803,0,0,Old,10,20,11,820.8,188.2,842.6,198.5,0.49,55,False,0.008909090909090908
23565,25502,31,33,V,78,1.884,0,0,Old,223,270,48,842.0,202.3,931.5,301.8,3.05,290,False,0.010517241379310344
23566,25503,31,33,V,79,1.645,1,0,Old,532,580,49,932.1,302.2,957.5,599.6,7.45,570,False,0.013070175438596492
23567,25504,31,33,V,80,1.425,0,0,Old,710,746,37,954.4,609.6,892.7,246.1,9.17,611,False,0.015008183306055646
23568,25505,31,34,A,65,2.135,0,0,Old,955,1007,53,899.3,251.2,946.4,424.3,4.49,289,False,0.015536332179930796
23569,25506,31,34,A,66,1.564,1,0,Old,194,245,52,835.4,224.6,913.4,395.0,4.58,384,False,0.011927083333333333
23570,25507,31,34,A,67,1.836,1,0,Old,474,527,54,923.1,409.7,946.3,661.8,6.23,470,False,0.01325531914893617
23571,25508,31,34,A,68,1.657,1,0,Old,607,655,49,951.9,677.3,923.7,429.9,6.11,531,False,0.011506591337099812
23572,25509,31,34,A,69,3.346,0,0,Old,928,971,44,909.0,374.9,923.8,485.3,2.79,289,False,0.009653979238754325
23573,25510,31,34,A,70,5.485,0,0,Old,184,215,32,808.6,191.7,879.2,380.6,5.0,393,False,0.01272264631043257
23574,25511,31,34,A,71,2.42,1,0,Old,498,550,53,865.3,329.3,910.6,611.2,7.08,505,False,0.01401980198019802
23575,25512,31,34,A,72,3.598,0,0,Old,658,709,52,918.4,630.1,871.0,359.3,6.78,601,False,0.011281198003327787
23576,25513,31,34,A,73,2.304,0,0,Old,986,1040,55,865.4,311.2,929.5,497.6,4.85,329,False,0.014741641337386016
23577,25514,31,34,A,74,2.832,0,0,Old,120,356,237,816.9,214.3,860.6,313.1,2.66,236,False,0.011271186440677967
23578,25515,31,34,A,75,3.376,0,0,Old,549,588,40,852.9,304.5,919.3,784.0,11.77,680,False,0.017308823529411765
23579,25516,31,34,A,76,2.272,1,0,Old,741,789,49,927.1,775.1,853.7,236.6,13.27,558,False,0.023781362007168457
23580,25517,31,34,A,77,2.466,0,0,Old,-5,4,10,864.1,254.4,862.0,273.8,0.5,61,False,0.00819672131147541
23581,25518,31,34,A,78,1.184,0,0,Old,285,307,23,861.4,250.1,791.9,280.2,1.51,132,False,0.01143939393939394
23582,25519,31,34,A,79,1.47,0,0,Old,846,857,12,824.4,271.5,848.1,253.7,0.64,65,False,0.009846153846153846
23583,25520,31,34,A,80,1.445,0,0,Old,197,223,27,937.7,326.0,843.1,253.8,2.55,213,False,0.011971830985915493
23584,25521,31,35,AV,65,1.342,0,0,Old,695,707,13,905.4,261.5,940.9,263.5,0.66,69,False,0.009565217391304347
23585,25522,31,35,AV,66,1.744,0,0,Old,60,96,37,846.0,277.9,949.0,373.6,3.1,184,False,0.01684782608695652
23586,25523,31,35,AV,67,1.786,1,0,Old,216,242,27,939.3,357.3,923.2,247.6,2.82,225,False,0.012533333333333332
23587,25524,31,35,AV,68,1.514,1,0,Old,449,465,17,935.2,256.4,950.6,227.1,0.81,93,False,0.00870967741935484
23588,25525,31,35,AV,69,1.631,0,0,Old,224,270,47,815.9,224.7,942.4,283.1,2.8,291,False,0.009621993127147765
23589,25526,31,35,AV,70,0.999,0,0,Old,518,529,12,948.0,290.0,975.3,304.8,0.63,65,False,0.009692307692307693
23590,25527,31,35,AV,71,1.343,0,0,Old,190,213,24,849.0,169.3,899.5,195.9,1.17,132,False,0.008863636363636363
23591,25528,31,35,AV,72,1.789,0,0,Old,484,549,66,900.0,202.1,983.3,648.6,11.24,398,False,0.028241206030150755
23592,25529,31,35,AV,73,2.035,1,0,Old,737,794,58,990.7,665.8,927.8,223.8,11.07,577,False,0.019185441941074525
23593,25530,31,35,AV,74,2.524,0,0,Old,-91,148,240,841.0,189.1,852.5,230.0,1.07,287,False,0.0037282229965156797
23594,25531,31,35,AV,75,2.056,0,0,Old,279,300,22,844.8,215.6,908.7,226.1,1.22,98,False,0.012448979591836735
23595,25532,31,35,AV,76,2.141,0,0,Old,503,513,11,892.6,224.0,913.6,208.6,0.56,59,False,0.009491525423728815
23596,25533,31,35,AV,77,4.966,1,0,Old,226,267,42,818.5,224.2,869.7,288.6,1.91,184,False,0.010380434782608696
23597,25534,31,35,AV,78,2.014,0,0,Old,463,473,11,882.7,322.6,891.8,339.6,0.46,47,False,0.009787234042553192
23598,25535,31,35,AV,79,1.617,1,0,Old,193,225,33,812.3,179.0,1009.7,280.6,4.51,322,False,0.014006211180124222
23599,25536,31,35,AV,80,1.534,1,0,Old,387,407,21,991.2,273.3,1023.9,322.7,1.4,114,False,0.012280701754385965
23600,25537,31,36,AdV,65,2.516,1,4,Old,778,797,20,1000.1,298.4,1035.4,298.1,0.66,80,False,0.00825
23601,25538,31,36,AdV,66,2.147,0,4,Old,17,45,29,921.0,361.1,850.8,229.0,3.62,232,False,0.01560344827586207
23602,25539,31,36,AdV,67,1.668,0,4,Old,325,337,13,880.3,239.9,903.7,230.0,0.51,55,False,0.009272727272727273
23603,25540,31,36,AdV,68,4.204,0,3,Old,172,199,28,859.9,258.4,985.5,268.8,2.36,190,False,0.012421052631578947
23604,25541,31,36,AdV,69,3.42,0,2,Old,523,536,14,957.7,250.9,926.8,259.0,0.61,64,False,0.00953125
23605,25542,31,36,AdV,70,2.395,1,4,Old,876,893,18,942.8,262.6,921.2,224.3,1.06,92,False,0.011521739130434782
23606,25543,31,36,AdV,71,1.512,0,3,Old,172,221,50,801.6,535.7,848.2,301.6,5.94,538,False,0.011040892193308552
23607,25544,31,36,AdV,72,1.78,1,1,Old,25,49,25,835.9,228.1,880.9,295.1,1.91,121,False,0.01578512396694215
23608,25545,31,36,AdV,73,4.416,0,2,Old,206,229,24,868.4,281.4,961.8,260.7,1.82,142,False,0.012816901408450704
23609,25546,31,36,AdV,74,1.837,0,1,Old,417,429,13,945.6,266.9,978.8,278.3,0.68,74,False,0.009189189189189189
23610,25547,31,36,AdV,75,1.776,0,2,Old,179,204,26,825.6,256.4,886.3,322.0,2.02,181,False,0.011160220994475138
23611,25548,31,36,AdV,76,1.466,1,3,Old,244,275,32,802.8,210.9,841.6,232.3,0.91,163,False,0.005582822085889571
23612,25549,31,36,AdV,77,4.907,0,4,Old,661,668,8,849.6,233.0,863.6,223.8,0.35,49,False,0.007142857142857143
23613,25550,31,36,AdV,78,5.176,0,3,Old,-3,300,304,891.5,285.8,988.1,241.0,2.14,311,False,0.006881028938906753
23614,25551,31,36,AdV,79,5.854,0,1,Old,205,228,24,852.3,304.7,886.6,240.0,1.78,146,False,0.01219178082191781
23615,25552,31,36,AdV,80,1.584,1,3,Old,218,243,26,792.9,191.7,873.6,272.6,2.57,190,False,0.013526315789473683
23616,25553,31,37,dAdV,65,2.642,0,2,Old,688,704,17,864.1,252.8,853.8,262.4,0.31,47,False,0.006595744680851064
23617,25554,31,37,dAdV,66,2.525,0,1,Old,193,222,30,881.3,340.8,882.0,224.7,2.97,223,False,0.013318385650224217
23618,25555,31,37,dAdV,67,1.481,1,4,Old,680,699,20,882.0,245.0,882.3,203.5,1.07,89,False,0.01202247191011236
23619,25556,31,37,dAdV,68,2.312,0,4,Old,155,199,45,842.8,246.5,941.8,285.1,2.1,216,False,0.009722222222222222
23620,25557,31,37,dAdV,69,1.942,1,2,Old,338,361,24,952.0,286.6,906.9,272.2,0.92,98,False,0.009387755102040816
23621,25558,31,37,dAdV,70,1.395,0,3,Old,-43,5,49,902.7,421.9,990.4,547.6,3.52,266,False,0.013233082706766918
23622,25559,31,37,dAdV,71,2.946,0,1,Old,215,264,50,1000.2,568.8,934.6,293.2,7.01,602,False,0.011644518272425249
23623,25560,31,37,dAdV,72,2.482,0,1,Old,521,530,10,929.2,277.4,915.8,297.6,0.57,61,False,0.009344262295081967
23624,25561,31,37,dAdV,73,1.476,0,1,Old,228,252,25,807.4,210.7,833.2,296.9,2.26,184,False,0.012282608695652173
23625,25562,31,37,dAdV,74,2.993,0,2,Old,215,232,18,852.4,274.9,904.8,245.5,1.23,91,False,0.013516483516483517
23626,25563,31,37,dAdV,75,3.274,0,3,Old,491,509,19,889.5,258.7,910.3,279.8,0.67,63,False,0.010634920634920636
23627,25564,31,37,dAdV,76,1.773,0,3,Old,791,803,13,904.8,264.8,902.6,237.5,0.7,71,False,0.009859154929577464
23628,25565,31,37,dAdV,77,1.769,1,1,Old,195,220,26,851.4,224.3,915.5,283.0,1.92,156,False,0.012307692307692308
23629,25566,31,37,dAdV,78,1.562,1,4,Old,201,232,32,902.4,415.4,969.7,264.4,4.04,265,False,0.015245283018867925
23630,25567,31,37,dAdV,79,1.331,1,4,Old,497,508,12,955.5,300.7,979.2,321.0,0.68,70,False,0.009714285714285715
23631,25568,31,37,dAdV,80,2.357,0,1,Old,895,904,10,998.0,297.7,1029.5,296.1,0.59,70,False,0.008428571428571428
23632,25569,31,38,dAV,65,1.934,0,0,Old,221,248,28,853.4,328.3,900.3,217.9,2.96,262,False,0.011297709923664122
23633,25570,31,38,dAV,66,2.806,0,0,Old,588,599,12,902.9,242.7,928.2,256.4,0.59,66,False,0.00893939393939394
23634,25571,31,38,dAV,67,3.325,1,0,Old,241,266,26,887.2,163.7,891.9,248.7,2.19,178,False,0.012303370786516854
23635,25572,31,38,dAV,68,1.435,0,0,Old,597,657,61,892.9,240.9,917.6,761.7,12.8,629,False,0.020349761526232114
23636,25573,31,38,dAV,69,1.943,1,0,Old,866,906,41,915.2,773.5,878.9,277.0,12.19,669,False,0.018221225710014947
23637,25574,31,38,dAV,70,2.778,0,0,Old,163,188,26,788.2,195.5,865.3,271.6,2.43,197,False,0.01233502538071066
23638,25575,31,38,dAV,71,2.66,0,0,Old,387,407,21,854.3,266.3,875.6,274.0,0.44,73,False,0.006027397260273973
23639,25576,31,38,dAV,72,4.051,0,0,Old,820,830,11,895.3,259.6,911.6,239.6,0.6,65,False,0.00923076923076923
23640,25577,31,38,dAV,73,1.69,1,0,Old,111,293,183,867.5,813.5,886.0,269.2,13.26,274,False,0.0483941605839416
23641,25578,31,38,dAV,74,1.88,1,0,Old,756,761,6,879.8,264.1,868.0,264.6,0.22,43,False,0.005116279069767442
23642,25579,31,38,dAV,75,4.478,0,0,Old,180,212,33,793.8,155.4,969.5,268.5,4.38,291,False,0.015051546391752577
23643,25580,31,38,dAV,76,1.799,1,0,Old,373,394,22,958.0,256.1,984.8,313.0,1.54,140,False,0.011000000000000001
23644,25581,31,38,dAV,77,1.492,1,0,Old,854,869,16,963.5,278.6,962.5,243.9,0.89,83,False,0.010722891566265061
23645,25582,31,38,dAV,78,2.303,0,0,Old,316,339,24,857.1,214.8,878.3,268.6,1.44,145,False,0.00993103448275862
23646,25583,31,38,dAV,79,2.463,0,0,Old,967,976,10,941.6,238.2,962.8,234.6,0.41,53,False,0.007735849056603773
23647,25584,31,38,dAV,80,2.915,0,0,Old,189,251,63,894.9,699.6,915.5,251.5,11.1,824,False,0.013470873786407767
23648,25585,31,39,dA,65,3.124,0,0,Old,490,506,17,929.7,244.7,959.3,214.9,0.95,73,False,0.013013698630136985
23649,25586,31,39,dA,66,2.58,0,0,Old,188,239,52,921.5,495.1,917.7,296.5,5.02,417,False,0.012038369304556354
23650,25587,31,39,dA,67,2.841,0,0,Old,513,577,65,924.6,288.0,953.3,799.2,12.49,766,False,0.016305483028720626
23651,25588,31,39,dA,68,1.464,0,0,Old,733,803,71,982.3,805.8,940.5,298.9,12.37,870,False,0.0142183908045977
23652,25589,31,39,dA,69,3.613,0,0,Old,909,969,61,948.3,296.2,977.8,709.3,10.21,624,False,0.01636217948717949
23653,25590,31,39,dA,70,1.335,0,0,Old,17,40,24,897.1,223.3,799.7,257.6,2.02,189,False,0.010687830687830687
23654,25591,31,39,dA,71,2.572,1,0,Old,339,389,51,805.7,240.0,896.0,443.5,5.44,362,False,0.015027624309392267
23655,25592,31,39,dA,72,1.492,1,0,Old,544,577,34,902.7,455.3,872.4,216.5,6.09,400,False,0.015224999999999999
23656,25593,31,39,dA,73,2.839,0,0,Old,742,800,59,879.6,244.2,937.5,640.4,9.94,653,False,0.015222052067381316
23657,25594,31,39,dA,74,1.739,0,0,Old,925,976,52,947.9,655.3,877.6,290.1,9.16,728,False,0.012582417582417583
23658,25595,31,39,dA,75,4.693,0,0,Old,-30,14,45,856.6,619.0,861.3,716.2,2.34,256,False,0.009140625
23659,25596,31,39,dA,76,6.398,0,0,Old,211,276,66,863.6,729.1,900.9,282.8,11.01,736,False,0.014959239130434782
23660,25597,31,39,dA,77,4.087,0,0,Old,504,559,56,912.3,283.0,971.7,633.3,8.8,644,False,0.013664596273291927
23661,25598,31,39,dA,78,1.455,0,0,Old,685,739,55,975.0,646.3,907.0,264.2,9.6,687,False,0.013973799126637555
23662,25599,31,39,dA,79,2.497,1,0,Old,948,1006,59,896.4,247.2,924.2,517.3,6.84,520,False,0.013153846153846153
23663,25600,31,39,dA,80,5.742,0,0,Old,336,397,62,855.4,244.3,919.4,709.8,11.57,774,False,0.014948320413436692
23664,25601,31,40,dV,65,3.574,0,2,Old,491,549,59,931.6,750.7,854.1,287.5,11.45,670,False,0.01708955223880597
23665,25602,31,40,dV,66,2.366,0,3,Old,747,808,62,861.4,276.3,905.2,517.4,6.13,318,False,0.019276729559748428
23666,25603,31,40,dV,67,1.657,1,2,Old,946,998,53,896.8,538.9,845.4,305.1,5.96,431,False,0.01382830626450116
23667,25604,31,40,dV,68,2.016,1,4,Old,347,388,42,849.1,226.8,825.3,318.9,2.4,196,False,0.012244897959183673
23668,25605,31,40,dV,69,6.779,1,2,Old,516,580,65,825.1,333.0,905.4,569.7,6.1,341,False,0.01788856304985337
23669,25606,31,40,dV,70,3.013,0,3,Old,739,792,54,907.6,572.1,831.4,308.7,6.75,385,False,0.01753246753246753
23670,25607,31,40,dV,71,3.177,0,1,Old,981,1030,50,831.4,303.3,837.1,650.1,8.62,356,False,0.024213483146067413
23671,25608,31,40,dV,72,2.493,0,3,Old,66,110,45,1112.1,561.5,917.8,673.8,4.46,202,False,0.022079207920792078
23672,25609,31,40,dV,73,4.795,0,1,Old,191,244,54,920.0,668.5,925.7,286.8,9.48,628,False,0.015095541401273886
23673,25610,31,40,dV,74,1.855,0,4,Old,460,516,57,933.0,266.9,930.3,624.7,8.93,504,False,0.017718253968253966
23674,25611,31,40,dV,75,2.033,0,4,Old,674,720,47,942.2,652.8,908.3,251.7,10.01,567,False,0.01765432098765432
23675,25612,31,40,dV,76,4.254,0,3,Old,920,979,60,913.1,264.1,930.5,656.7,9.77,510,False,0.01915686274509804
23676,25613,31,40,dV,77,2.122,0,2,Old,329,380,52,995.0,284.1,1069.1,610.4,8.27,613,False,0.013491027732463294
23677,25614,31,40,dV,78,2.286,0,2,Old,623,676,54,1078.7,619.5,990.4,287.1,8.46,648,False,0.013055555555555556
23678,25615,31,40,dV,79,1.925,0,3,Old,884,932,49,972.8,254.9,1002.0,442.3,4.79,531,False,0.009020715630885122
23679,25616,31,40,dV,80,1.794,0,4,Old,26,42,17,957.9,235.2,909.1,266.6,1.22,85,False,0.014352941176470587
23680,25617,31,41,A,81,3.503,0,0,Old,255,303,49,913.5,256.2,1016.6,260.7,1.93,202,False,0.009554455445544554
23681,25618,31,41,A,82,1.25,0,0,Old,470,501,32,1010.9,276.6,1117.7,315.5,2.22,136,False,0.01632352941176471
23682,25619,31,41,A,83,2.659,0,0,Old,922,944,23,1102.1,312.2,1168.4,302.0,1.26,102,False,0.012352941176470589
23683,25620,31,41,A,84,1.395,0,0,Old,215,248,34,870.4,257.0,968.3,349.5,2.98,205,False,0.01453658536585366
23684,25621,31,41,A,85,4.072,0,0,Old,503,546,44,973.7,367.8,1017.5,606.0,5.98,443,False,0.013498871331828444
23685,25622,31,41,A,86,4.503,1,0,Old,723,764,42,1025.8,624.9,983.7,306.9,7.97,395,False,0.020177215189873417
23686,25623,31,41,A,87,1.405,0,0,Old,319,376,58,829.7,223.4,928.0,608.1,9.8,674,False,0.01454005934718101
23687,25624,31,41,A,88,3.667,0,0,Old,666,707,42,931.5,649.5,864.3,261.8,9.72,551,False,0.01764065335753176
23688,25625,31,41,A,89,1.787,0,0,Old,-4,13,18,906.0,270.1,859.7,276.8,0.88,76,False,0.011578947368421053
23689,25626,31,41,A,90,3.12,1,0,Old,330,389,60,869.0,270.6,953.3,685.0,10.39,646,False,0.01608359133126935
23690,25627,31,41,A,91,1.128,1,0,Old,584,625,42,954.9,694.5,926.2,365.7,8.12,383,False,0.021201044386422976
23691,25628,31,41,A,92,4.146,1,0,Old,710,725,16,932.9,330.2,910.7,287.8,1.16,93,False,0.012473118279569892
23692,25629,31,41,A,93,3.244,0,0,Old,195,226,32,824.3,209.3,962.7,256.9,2.86,212,False,0.013490566037735848
23693,25630,31,41,A,94,1.248,1,0,Old,492,555,64,951.3,256.7,1023.9,564.5,7.86,566,False,0.013886925795053004
23694,25631,31,41,A,95,1.462,0,0,Old,645,701,57,1024.7,561.5,941.6,270.9,7.46,515,False,0.014485436893203883
23695,25632,31,41,A,96,1.059,0,0,Old,913,968,56,939.7,244.7,944.5,528.2,7.15,444,False,0.016103603603603606
23696,25633,31,42,AdV,81,1.727,0,4,Old,270,302,33,828.3,317.5,960.5,297.3,2.51,244,False,0.010286885245901638
23697,25634,31,42,AdV,82,1.552,0,4,Old,520,566,47,932.9,322.7,1026.8,639.7,8.06,641,False,0.012574102964118565
23698,25635,31,42,AdV,83,1.546,1,1,Old,733,789,57,1026.3,662.3,974.1,328.3,8.33,583,False,0.014288164665523156
23699,25636,31,42,AdV,84,2.89,0,4,Old,318,374,57,892.3,294.6,910.0,674.1,9.41,642,False,0.014657320872274143
23700,25637,31,42,AdV,85,3.579,0,1,Old,522,579,58,924.5,694.7,888.5,258.7,10.81,641,False,0.01686427457098284
23701,25638,31,42,AdV,86,1.639,1,4,Old,765,822,58,886.9,240.8,914.5,603.6,9.1,428,False,0.021261682242990652
23702,25639,31,42,AdV,87,2.324,0,2,Old,200,247,48,809.4,132.6,888.9,281.3,4.1,396,False,0.010353535353535353
23703,25640,31,42,AdV,88,2.469,0,4,Old,460,507,48,905.1,295.9,952.1,624.4,8.24,617,False,0.013354943273905998
23704,25641,31,42,AdV,89,1.811,0,3,Old,692,727,36,948.3,648.4,866.7,250.3,10.03,637,False,0.01574568288854003
23705,25642,31,42,AdV,90,3.923,0,2,Old,950,1001,52,871.6,265.9,925.6,499.5,5.98,327,False,0.018287461773700307
23706,25643,31,42,AdV,91,4.195,0,1,Old,238,267,30,839.3,209.9,910.8,319.6,3.11,182,False,0.017087912087912088
23707,25644,31,42,AdV,92,1.86,1,3,Old,742,767,26,930.1,339.2,871.7,229.5,3.01,218,False,0.013807339449541283
23708,25645,31,42,AdV,93,1.548,0,1,Old,108,279,172,849.9,299.3,935.1,265.1,1.81,186,False,0.009731182795698925
23709,25646,31,42,AdV,94,1.763,1,3,Old,448,460,13,934.9,251.1,913.9,273.6,0.7,64,False,0.0109375
23710,25647,31,42,AdV,95,1.295,0,1,Old,420,440,21,889.8,279.2,938.4,270.0,0.94,110,False,0.008545454545454545
23711,25648,31,42,AdV,96,1.929,1,2,Old,947,954,8,951.3,262.4,973.6,272.3,0.49,63,False,0.0077777777777777776
23712,25649,31,43,V,81,2.105,0,0,Old,267,280,14,905.3,209.6,924.0,229.7,0.62,52,False,0.011923076923076923
23713,25650,31,43,V,82,1.341,0,0,Old,490,551,62,919.3,222.0,922.7,740.9,12.8,784,False,0.0163265306122449
23714,25651,31,43,V,83,2.319,1,0,Old,726,742,17,920.2,771.4,865.7,771.1,0.97,87,False,0.011149425287356322
23715,25652,31,43,V,84,2.233,1,0,Old,178,198,21,849.3,254.4,915.5,275.2,1.35,118,False,0.011440677966101695
23716,25653,31,43,V,85,2.051,0,0,Old,539,545,7,921.0,285.9,927.9,296.3,0.3,48,False,0.0062499999999999995
23717,25654,31,43,V,86,1.536,1,0,Old,229,245,17,854.4,257.1,892.6,266.9,0.76,83,False,0.009156626506024097
23718,25655,31,43,V,87,1.711,0,0,Old,170,216,47,838.9,233.3,997.7,285.5,3.25,258,False,0.012596899224806201
23719,25656,31,43,V,88,1.279,1,0,Old,423,440,18,1016.7,286.9,1029.2,292.0,0.27,59,False,0.004576271186440679
23720,25657,31,43,V,89,1.527,0,0,Old,22,31,10,870.3,281.3,844.8,259.5,0.73,84,False,0.00869047619047619
23721,25658,31,43,V,90,1.601,1,0,Old,277,297,21,863.6,247.8,911.4,285.1,1.31,127,False,0.01031496062992126
23722,25659,31,43,V,91,4.629,0,0,Old,508,541,34,907.5,310.9,901.5,348.1,0.96,144,False,0.006666666666666666
23723,25660,31,43,V,92,1.817,0,0,Old,690,728,39,902.0,397.6,893.0,451.6,1.37,223,False,0.006143497757847534
23724,25661,31,43,V,93,2.736,0,0,Old,883,906,24,881.1,435.9,847.2,360.6,2.0,164,False,0.012195121951219513
23725,25662,31,43,V,94,1.631,1,0,Old,321,345,25,895.0,244.1,899.4,307.6,1.63,117,False,0.013931623931623931
23726,25663,31,43,V,95,1.813,0,0,Old,-86,205,292,861.3,251.2,850.6,276.3,0.67,348,False,0.0019252873563218391
23727,25664,31,43,V,96,2.628,1,0,Old,329,349,21,852.6,270.6,909.9,315.5,1.57,118,False,0.013305084745762712
23728,25665,31,44,dAV,81,6.805,0,0,Old,224,245,22,864.8,277.3,924.8,297.4,1.23,96,False,0.0128125
23729,25666,31,44,dAV,82,1.667,1,0,Old,169,386,218,1904.4,1118.4,876.7,290.3,25.7,736,False,0.034918478260869565
23730,25667,31,44,dAV,83,1.282,1,0,Old,513,543,31,889.7,270.9,860.0,279.8,0.6,87,False,0.006896551724137931
23731,25668,31,44,dAV,84,1.706,1,0,Old,199,224,26,909.1,377.6,1024.7,320.2,2.6,182,False,0.014285714285714287
23732,25669,31,44,dAV,85,2.711,0,0,Old,176,201,26,852.4,263.4,925.2,309.3,1.79,150,False,0.011933333333333334
23733,25670,31,44,dAV,86,1.532,1,0,Old,499,511,13,896.1,307.1,914.5,316.8,0.42,73,False,0.005753424657534247
23734,25671,31,44,dAV,87,2.138,1,0,Old,959,972,14,935.5,309.3,962.5,295.0,0.62,52,False,0.011923076923076923
23735,25672,31,44,dAV,88,4.197,0,0,Old,207,223,17,864.2,210.6,915.4,231.4,1.1,88,False,0.0125
23736,25673,31,44,dAV,89,1.964,1,0,Old,369,391,23,896.6,231.2,921.8,273.1,1.17,89,False,0.013146067415730336
23737,25674,31,44,dAV,90,4.626,0,0,Old,693,703,11,909.4,263.1,924.0,240.2,0.65,72,False,0.009027777777777779
23738,25675,31,44,dAV,91,2.082,1,0,Old,243,264,22,866.0,238.9,863.9,296.5,1.48,100,False,0.0148
23739,25676,31,44,dAV,92,3.154,0,0,Old,864,881,18,852.7,287.9,848.9,269.5,0.48,50,False,0.0096
23740,25677,31,44,dAV,93,2.639,0,0,Old,181,199,19,845.1,211.4,911.3,225.4,1.29,105,False,0.012285714285714285
23741,25678,31,44,dAV,94,2.869,0,0,Old,414,427,14,905.8,228.1,936.3,240.6,0.65,79,False,0.008227848101265823
23742,25679,31,44,dAV,95,1.66,0,0,Old,624,696,73,927.2,239.5,1004.4,821.0,14.24,643,False,0.02214618973561431
23743,25680,31,44,dAV,96,3.373,1,0,Old,222,264,43,880.6,255.5,983.1,284.8,2.05,209,False,0.009808612440191386
23744,25681,31,45,AV,81,2.291,1,0,Old,510,577,68,988.2,293.7,1055.4,598.6,7.72,528,False,0.01462121212121212
23745,25682,31,45,AV,82,2.605,0,0,Old,756,809,54,1055.0,604.3,969.5,305.3,7.63,542,False,0.014077490774907749
23746,25683,31,45,AV,83,2.056,1,0,Old,996,1050,55,979.8,297.8,1042.5,614.7,7.99,390,False,0.02048717948717949
23747,25684,31,45,AV,84,1.602,0,0,Old,243,294,52,837.9,221.3,1022.3,284.3,3.8,308,False,0.012337662337662337
23748,25685,31,45,AV,85,1.504,1,0,Old,639,654,16,1029.3,310.5,1076.5,279.0,1.19,107,False,0.011121495327102804
23749,25686,31,45,AV,86,6.275,1,0,Old,931,988,58,1059.0,276.9,1096.1,563.1,7.21,418,False,0.017248803827751197
23750,25687,31,45,AV,87,3.12,1,0,Old,360,421,62,875.6,218.3,921.5,471.1,6.47,326,False,0.019846625766871163
23751,25688,31,45,AV,88,4.76,0,0,Old,559,594,36,930.2,490.7,844.8,233.9,6.69,436,False,0.015344036697247708
23752,25689,31,45,AV,89,2.173,0,0,Old,873,894,22,858.3,260.8,904.4,339.5,2.19,139,False,0.015755395683453237
23753,25690,31,45,AV,90,2.383,1,0,Old,367,412,46,852.0,231.6,831.8,350.1,3.05,283,False,0.0107773851590106
23754,25691,31,45,AV,91,6.38,0,0,Old,508,570,63,823.4,366.9,902.8,486.2,3.34,268,False,0.012462686567164179
23755,25692,31,45,AV,92,1.698,1,0,Old,594,652,59,901.1,481.5,839.0,286.1,5.07,346,False,0.014653179190751446
23756,25693,31,45,AV,93,3.124,1,0,Old,892,945,54,852.6,280.5,900.5,505.1,5.74,389,False,0.01475578406169666
23757,25694,31,45,AV,94,2.885,0,0,Old,183,223,41,867.4,240.9,980.5,323.9,2.99,134,False,0.022313432835820896
23758,25695,31,45,AV,95,3.939,0,0,Old,415,429,15,969.9,313.8,1015.2,299.4,0.92,84,False,0.010952380952380953
23759,25696,31,45,AV,96,1.185,1,0,Old,896,950,55,1019.7,296.7,1085.5,540.2,6.24,491,False,0.012708757637474543
23760,25697,31,46,dV,81,4.088,0,3,Old,245,284,40,836.4,229.4,918.5,379.7,4.13,177,False,0.023333333333333334
23761,25698,31,46,dV,82,3.514,0,2,Old,455,476,22,934.3,363.1,948.6,403.4,1.05,72,False,0.014583333333333334
23762,25699,31,46,dV,83,2.846,0,1,Old,624,654,31,942.3,386.9,946.7,236.2,3.85,269,False,0.014312267657992565
23763,25700,31,46,dV,84,2.342,1,4,Old,856,908,53,957.1,284.5,978.3,596.8,7.83,523,False,0.01497131931166348
23764,25701,31,46,dV,85,1.746,0,4,Old,202,229,28,830.4,224.6,923.1,268.1,2.06,155,False,0.013290322580645162
23765,25702,31,46,dV,86,6.238,0,4,Old,542,551,10,914.9,254.5,938.5,247.5,0.48,57,False,0.008421052631578947
23766,25703,31,46,dV,87,2.074,0,1,Old,784,843,60,936.7,265.1,973.9,496.1,5.88,251,False,0.02342629482071713
23767,25704,31,46,dV,88,1.954,0,1,Old,978,1026,49,976.4,507.3,917.7,276.5,5.93,469,False,0.012643923240938165
23768,25705,31,46,dV,89,1.873,1,4,Old,183,212,30,855.1,265.1,1009.2,275.8,2.89,177,False,0.01632768361581921
23769,25706,31,46,dV,90,2.743,0,3,Old,438,497,60,969.6,255.6,1081.9,449.0,5.34,344,False,0.015523255813953488
23770,25707,31,46,dV,91,3.233,0,1,Old,549,554,6,1088.0,461.1,1085.8,446.6,0.37,52,False,0.007115384615384615
23771,25708,31,46,dV,92,1.217,0,1,Old,606,642,37,1081.5,454.5,1021.8,233.8,5.71,319,False,0.017899686520376174
